N5,ああ,嗚呼,"ah !, oh !, hey!",
N3,あい,愛,amour,
N4,あいさつ,挨拶,salutation,
N5,あいさつする,挨拶する,saluer,
N3,あいじょう,愛情,"amour, affection",
N3,あいず,合図,"signal, signe",
N3,アイスクリーム,,crème glacée,
N3,あいする,愛する,"aimer, être amoureux",
N4,あいだ,間,"entre, parmi, pendant que",
N3,あいて,相手,"adversaire, opposant, compagnon",
N3,あいにく,生憎,malheureusement,
N3,アイロン,,fer à repasser,
N5,あう,会う・遭う [五段],"rencontrer, voir (une personne)",
N4,あう,合う [五段],convenir,
N3,アウト,,"dehors, à l'extérieur",
N5,あお,青,"bleu (le), vert (le)",
N5,あおい,青い・蒼い,"bleu, vert, inexpérimenté",
N5,あか,赤,rouge (le),
N5,あかい,赤い,rouge,
N4,あかちゃん,赤ちゃん,bébé,
N3,あかり,明かり,"clarté, lumières",
N4,あがる,上がる [五段],"s'élever, grimper, augmenter",
N5,あかるい,明るい,clair,
N4,あかんぼう,赤ん坊,bébé,
N5,あき,秋,automne,
N3,あき,明き・空き,"vide, place, espace",
N3,あきらか,明らか,"évident, clair",
N3,あきらめる,諦める [一段],"abandonner, renoncer, laisser tomber",
N3,あきる,飽きる [一段],"s'ennuyer, se lasser",
N5,あく,開く [五段],s'ouvrir,
N4,あく,空く [五段],"se vider, être vide, être disponible",
N3,あくしゅ,握手,poignée de mains,
N4,アクセサリー,,accessoire,
N3,あくま,悪魔,"démon, diable, mauvais esprit",
N5,あける,開ける・明ける [一段],ouvrir,
N3,あける,明ける [一段],"se lever (le soleil), s'éclaircir",
N5,あげる,上げる [一段],donner,
N4,あげる,上げる [一段],augmenter,
N5,あさ,朝,matin,
N4,あさい,浅い,peu profond,
N5,あさごはん,朝ご飯,petit-déjeuner,
N5,あさって,明後日,après-demain,
N4,あさねぼう,朝寝坊,lève-tard,
N5,あし,足,jambe,
N5,あし,足,pied,
N4,あじ,味,goût,
N4,アジア,,"Asie, asiatique",
N5,あした,明日,demain,
N4,あす,明日,demain,
N3,あずける,預ける [一段],"confier à la garde de, laisser quelqu'un à la charge de",
N3,あせ,汗,sueur,
N5,あそこ,彼処,là-bas (loin du locuteur et de l'interlocuteur),
N5,あそび,遊び,jeu,
N5,あそぶ,遊ぶ [五段],jouer,
N3,あたえる,与える [一段],"décerner, offrir, donner",
N5,あたたかい,温かい・暖かい,"tiède, chaud",
N5,あたま,頭,tête,
N5,あたらしい,新しい,nouveau,
N3,あたり,辺り,aux environs,
N3,あたる,当たる [五段],"entreprendre, avoir du succès, être assigné, être équivalent à",
N3,あちこち・あちらこちら,彼方・此方,ici et là,
N5,あちら,彼方,ce côté-là (loin du locuteur et de l'interlocuteur),
N5,あつい,暑い,chaud (temps météo.),
N5,あつい,厚い,"épais, lourd",
N3,あつかう,扱う [五段],"s'occuper de, gérer, traiter",
N5,あっち,彼方,ce côté-là (loin du locuteur et de l'interlocuteur),
N3,あつまり,集まり,"réunion, rassemblement",
N4,あつまる,集まる [五段],se réunir,
N4,あつめる,集める [一段],"réunir, rassembler",
N3,あてる,当てる [一段],"toucher, appliquer, mettre, poser",
N5,あと,後,après,
N3,あと,跡,"empreinte, marque",
N3,あな,穴,"trou, orifice",
N4,アナウンサー,,"présentateur (TV, radio)",
N5,あなた,貴方,"tu, toi, ton (neutre)",
N5,あに,兄,grand-frère,
N5,あね,姉,grande-soeur,
N5,あの,,"bien, donc...",
N5,あの,彼の,ce (loin du locuteur et de l'interlocuteur),
N5,アパート,,appartement,
N5,あびる,浴びる [一段],"prendre une douche, prendre un bain, se dorer au soleil",
N5,あぶない,危ない,dangereux,
N3,あぶら,油,huile,
N4,アフリカ,,Afrique,
N5,あまい,甘い,"doux, délicieux, sucré",
N5,あまり,余り,pas tellement (+négatif),
N5,あめ,雨,pluie,
N5,あめ,飴,"bonbon, sucrerie",
N4,アメリカ,,Amérique,
N3,あやまり,誤り,erreur,
N4,あやまる,謝る [五段],s'excuser,
N3,あらい,粗い,"grossier (texture), rugueux (surface)",
N5,あらう,洗う [五段],laver,
N3,あらし,嵐,tempête,
N3,あらた,新た,"nouvellement, fraîchement",
N3,あらゆる,有らゆる,"tous, toutes",
N3,あらわす,表す・現す・著す [五段],"montrer, afficher, révéler",
N3,あらわれ,現れ,"manifestation, incarnation, expression",
N3,あらわれる,現れる・表れる・現われる [一段],"apparaître, se dévoiler, s'exprimer (sentiment)",
N5,ある,有る [五段],"avoir, posséder",
N5,ある,在る [五段],"être, se trouver, exister",
N3,ある,或る,un certain,
N3,あるいは,或いは,ou bien,
N5,あるく,歩く [五段],marcher,
N4,アルコール,,alcool,
N4,アルバイト,,travail à temps partiel,
N3,アルバム,,album,
N5,あれ,彼,ceci (loin du locuteur et de l'interlocuteur),
N3,あわ,泡,"mousse, bulle",
N3,あわせる,合わせる [一段],"se connecter, se mélanger",
N3,あわれ,哀れ,"pitié, compassion",
N3,あん,案,"plan, idée, projet",
N3,あんき,暗記,"mémorisation, par coeur",
N4,あんしんする,安心する,être tranquille,
N4,あんぜん,安全,sûr,
N3,あんてい,安定,"équilibre, stabilité",
N4,あんな,,comme ça,
N4,あんな,,ce genre de,
N4,あんない,案内,"information, renseignement",
N4,あんないする,案内する,"guider, faire visiter",
N3,あんなに,,à tel point que,
N5,あんまり・あまり,余り,"excès, trop plein, surplus",
N3,い,胃,"estomac, ventre",
N5,いい・よい,良い,"plaisant, agréable, bien",
N5,"いいえ, いえ",否,non,
N3,いいん,委員,membre d'un comité,
N5,いう,言う [五段],dire,
N5,いえ,家,maison,
N4,いか,以下,"moins de, au dessous-de, sous",
N4,いがい,以外,excepté,
N3,いがい,意外,"inattendu, surprenant",
N4,いかが,如何,comment ?,
N4,いがく,医学,médecine,
N3,いき,息,"souffle, respiration",
N3,いき・ゆき,行き,"déplacement, aller simple",
N3,いきおい,勢い,"entrain, vigueur, force",
N3,いきもの,生き物,"être vivant, animal",
N4,いきる,生きる [一段],"vivre, exister",
N5,いく・ゆく,行く [五段]s,aller,
N5,いくつ,幾つ,combien ? (quantité),
N5,いくら,幾ら,combien ? (prix),
N5,いけ,池,étang,
N3,いけない,行けない,"ne doit pas faire, sans espoir, pas bon",
N4,いけん,意見,"opinion, avis",
N5,いし,石,"pierre, roc",
N3,いし,医師,médecin,
N3,いし,意志,volonté,
N3,いし,意思,"intention, but",
N3,いじ,維持,"conservation, entretien",
N3,いしき,意識,conscience,
N4,いじめる,苛める [一段],embêter,
N5,いしゃ,医者,"docteur, médecin",
N4,いじょう,以上,"plus de, au dessus-de, davantage",
N3,いじょう,異常,"étrange, anormal",
N5,いす,椅子,chaise,
N3,いずみ,泉,"fontaine, source",
N3,いずれ,孰,"où ?, qui ?, quoi ?",
N3,いぜん,以前,"auparavant, autrefois",
N5,いそがしい,忙しい,occupé,
N4,いそぐ,急ぐ [五段],se dépêcher,
N3,いた,板,"planche, plaque",
N5,いたい,痛い,douloureux,
N3,いだい,偉大,grandiose,
N4,いたす,致す [五段],faire (hum),
N3,いたずら,悪戯,"mauvaise blague, sale tour",
N5,いただきます,戴きます,merci pour ce repas (expression de gratitude avant de commencer à manger),
N4,いただく,戴く・頂く [五段],"recevoir (hum), manger ou boire",
N3,いたみ,痛み,douleur,
N3,いたる,至る [五段],"arriver à, mener à, conduire à",
N5,いち,一,un,
N3,いち,市,"foire, marché",
N3,いち,位置,"place, position",
N3,いちじ,一時,"un moment, une heure, peu de temps",
N4,いちど,一度,une fois,
N3,いちどに,一度に,"tout d'un coup, tout à la fois",
N5,いちにち,一日,un jour,
N3,いちば,市場,"marché (aux légumes, aux poissons, d'un produit…)",
N5,いちばん,一番,"meilleur, le premier, le numéro 1",
N5,いつ,何時,quand ?,
N3,いっか,一家,"maison, famille, lignée, style",
N5,いつか,五日,"cinquième jour du mois, 5 jours",
N3,いつか,何時か,"un jour, à l'occasion",
N3,いっしゅ,一種,"une sorte de, un genre de, un type de",
N5,いっしゅうかん,一週間,une semaine,
N3,いっしゅん,一瞬,"un instant, un moment",
N5,いっしょ,一緒,ensemble,
N3,いっしょう,一生,"vie entière, existence",
N4,いっしょうけんめい,一生懸命,"de toute ses forces, très fort",
N3,いっそう,一層,"davantage, encore plus",
N3,いったい,一体,"pas possible, en général, vraiment",
N3,いっち,一致,"coïncident, accord, conformité, coopération",
N5,いつつ,五つ,cinq,
N4,いってまいります,行って参ります,à tout à l'heure (se dit en partant lorsqu'on reviendra plus tard) (poli),
N3,いつでも,何時でも,"n'importe quand, jamais (+ négatif)",
N4,いってらっしゃい,行ってらっしゃい,à tout à l'heure (se dit en partant lorsqu'on reviendra plus tard),
N4,いっぱい,一杯,"rempli, plein, ivre",
N3,いっぱんに,一般に,"généralement, d'habitude",
N3,いっぽう,一方,"d'une autre direction, d'un autre côté",
N3,いつまでも,何時までも,"pour toujours, éternellement",
N5,いつも,何時も,"toujours, à chaque fois, jamais (+négatif)",
N4,いと,糸,fil,
N3,いどう,移動,"déplacement, mouvement, migration",
N3,いとこ,従兄弟,cousin,
N4,いない,以内,"avant de, moins de",
N4,いなか,田舎,campagne,
N5,いぬ,犬,chien,
N3,いね,稲,plant de riz,
N3,いねむり,居眠り,"assoupi, somnolant",
N3,いのち,命,vie,
N4,いのる,祈る [五段],prier pour,
N3,いはん,違反,"violation, transgression",
N3,いふく,衣服,vêtements,
N5,いま,今,maintenant,
N3,いま,居間,salon,
N3,いまに,今に,d'ici peu,
N3,いまにも,今にも,n'importe quand,
N5,いみ,意味,"signification, sens",
N5,いもうと,妹,petite-soeur,
N5,いや,嫌・否,"désagréable, déplaisant",
N3,いらい,以来,depuis,
N3,いらい,依頼,"demande, requête",
N3,いらいら,苛々,devenir énervé,
N5,いらっしゃいませ,,"bienvenue (dans notre magasin, notre restaurant)",
N4,いらっしゃる,[五段],"venir, arriver (hum)",
N5,いりぐち,入り口,entrée,
N3,いりょう,医療,"traitement médical, soins",
N5,いる,要る [五段],"avoir besoin, nécessiter",
N5,いれる,入れる [一段],"introduire, mettre dedans, insérer, préparer (du thé, du café)",
N5,いろ,色,couleur,
N5,いろいろ,色々,"divers, variés",
N3,いわ,岩,"roc, rocher",
N3,いわう,祝う [五段],"célébrer, fêter",
N3,いわば,言わば,"pour ainsi dire, si je puis dire",
N3,いわゆる,所謂,"prétendu, soi-disant",
N3,インク・インキ,,encre,
N3,いんさつ,印刷,impression (de documents),
N3,いんしょう,印象,impression (sensation),
N3,いんたい,引退,"retraite, isolement",
N3,いんよう,引用,"extrait, citation",
N3,ウイスキー,,whisky,
N5,うえ,上,dessus,
N4,うえる,植える [一段],"planter, faire pousser (fleur, arbre...)",
N3,うがいする,含嗽する,"se gargariser, se rincer la bouche",
N4,うかがう,伺う [五段],"demander, visiter (hum)",
N4,うけつけ,受付,"réception, bureau de renseignement",
N3,うけとる,受け取る [五段],"accepter, recevoir, obtenir, prendre, comprendre",
N4,うける,受ける [一段],"recevoir, accepter, passer (un examen par exemple)",
N3,うごかす,動かす [五段],"bouger, changer, déplacer, mettre en mouvement",
N4,うごく,動く [五段],bouger,
N3,うさぎ,兎,lapin,
N3,うし,牛,vache,
N3,うしなう,失う [五段],"perdre, égarer",
N5,うしろ,後ろ,derrière,
N5,うすい,薄い,"mince, pâle (pour une couleur)",
N4,うそ,嘘,mensonge,
N5,うた,歌,"chanson, chant",
N5,うたう,歌う [五段],chanter,
N3,うたがう,疑う [五段],"douter de, suspecter, soupçonner",
N5,うち,家・内,"maison (sa), chez soi",
N4,うち,中,"entre, parmi",
N5,うちで,内で,chez soi,
N3,うちゅう,宇宙,Univers,
N4,うつ,打つ・撃つ [五段],"frapper (une personne), battre",
N4,うつくしい,美しい,belle (envers une femme),
N4,うつす,写す [五段],"copier, reproduire, filmer, photographier",
N3,うつす,移す [五段],"déplacer, transporter, infecter",
N3,うったえる,訴える [一段],"solliciter, faire appel à, poursuivre une personne en justice, se plaindre auprès de",
N4,うつる,移る [五段],"déménager, transférer",
N4,うで,腕,bras,
N3,うなる,唸る・呻る [五段],"grogner, rugir, gémir, hurler",
N3,うばう,奪う [五段],"dérober, voler",
N3,うま,馬,cheval,
N4,うまい,上手い,"doué, bon",
N3,うまれ,生まれ,"naissance, lieu de naissance",
N5,うまれる,生まれる [一段],naître,
N5,うみ,海,mer,
N3,うめ,梅,"prune, prunier",
N4,うら,裏,"côté opposé, derrière, partie cachée du regard",
N3,うらぎる,裏切る [五段],trahir,
N4,うりば,売り場,"lieu de vente, surface de vente",
N5,うる,売る [五段],vendre,
N4,うるさい,煩い,"bruyant, gênant",
N4,うれしい,嬉しい,content,
N3,うれる,売れる [一段],être vendu,
N5,うわぎ,上着,"manteau, veste",
N3,うわさ,噂,"potin, rumeur",
N4,うん,,"ouais, ok, yeah (marque l'accord)",
N3,うん,運,"fortune, chance, destinée",
N4,うんてん,運転,conduite (d'un véhicule),
N4,うんてんしゅ,運転手,conducteur,
N4,うんてんする,運転する,conduire,
N4,うんどう,運動,"mouvement, exercice",
N4,うんどうする,運動する,faire de l'exercice,
N5,え,絵,"image, dessin",
N3,え,柄,"tige, queue (d'un champignon, d'une fleur)",
N3,えいえん,永遠,"éternel, perpétuel",
N5,えいが,映画,film,
N5,えいがかん,映画館,cinéma (bâtiment),
N3,えいきゅう,永久,"éternité, perpétuité",
N3,えいきょう,影響,"effet, influence",
N3,えいぎょう,営業,"commerce, affaire, business",
N5,えいご,英語,langue anglaise,
N3,えいせい,衛星,satellite,
N3,えいよう,栄養,"nutrition, alimentation",
N5,ええ,,"oui, en effet, c'est cela",
N3,えがお,笑顔,"sourire, visage souriant",
N3,えがく,描く [五段],"décrire, dessiner, tracer",
N5,えき,駅,gare,
N3,えさ,餌,"appât, nourriture pour animaux",
N4,エスカレーター,,escalateur,
N4,えだ,枝,branche,
N3,エネルギー,,énergie,
N4,えらぶ,選ぶ [五段],choisir,
N3,える・うる,得る [一段],"acquérir, obtenir, gagner, remporter",
N5,エレベーター,,ascenseur,
N5,えん,円,yen,
N3,えんぎ,演技,"jeu d'un acteur, interprétation, performance d'un acteur",
N3,えんきする,延期する,"remettre à plus tard, ajourner",
N3,えんじょ,援助,"aide, assistance",
N3,エンジン,,moteur,
N3,えんぜつ,演説,"discours, allocution",
N3,えんそう,演奏,"interprétation, représentation musicale",
N5,えんぴつ,鉛筆,crayon,
N4,えんりょ,遠慮,"réserve, distance, défiance",
N4,えんりょする,遠慮する,"être réservé, hésiter",
N3,おい,老い,"personnes âgées, vieux",
N5,おいしい,美味しい,"bon, délicieux",
N3,おいつく,追い付く [五段],rattraper,
N5,おいでになる,お出でになる [五段],"être, arriver (poli)",
N4,おいわい,お祝い,célébration,
N3,おう,王,"roi, monarque, empereur",
N3,おう,追う [五段],"poursuivre, pourchasser, courir après",
N3,おうさま,王様,roi,
N3,おうじ,王子,prince,
N3,おうじる,応じる [一段],"répondre, satisfaire, accepter",
N4,おうせつま,応接間,"salle de réception, salon",
N3,おうだん,横断,"traversée, franchissement",
N3,おえる,終える [一段],"terminer, finir, achever",
N4,おおい,多い,"beaucoup, nombreux",
N3,おおいに,大いに,"beaucoup, très",
N3,おおう,覆う [五段],"recouvrir, cacher, dissimuler",
N5,おおきい,大きい,"grand, large",
N4,おおきな,大きな,"grand, large",
N5,おおぜい,大勢,foule,
N4,オートバイ,,moto,
N4,オーバー,,pardessus,
N3,おおや,大家,propriétaire,
N3,おか,丘,colline,
N5,おかあさん,お母さん,mère (polie),
N4,おかえりなさい,お帰りなさい,bienvenue à la maison (la notre),
N4,おかげ,お陰,"soutien, support",
N4,おかげさまで,お陰様で,merci à vous,
N5,おかし,お菓子,"gâteau, confiserie",
N4,おかしい,可笑しい,"étrange, drôle",
N5,おかね,お金,"argent, monnaie",
N3,おき,沖,"haute mer, le large",
N5,おきる,起きる [一段],"se réveiller, se lever",
N5,おく,置く [五段],poser,
N4,おく,億,cent millions,
N3,おく,奥,"intérieur, partie interne",
N5,おくさん,奥さん,épouse (d'un autre),
N4,おくじょう,屋上,toît,
N4,おくりもの,贈り物,cadeau,
N5,おくる,送る [五段],"envoyer, expédier, accompagner une personne",
N3,おくる,贈る [五段],"donner, décerner, offrir",
N4,おくれる,後れる・遅れる [一段],"être en retard, être différé",
N5,おげんきで,お元気で,"portez-vous bien, prends soin de toi",
N4,おこさん,お子さん,enfant de quelqu'un d'autre,
N4,おこす,起こす [五段],"réveiller, lever",
N4,おこなう,行う [五段],"faire un numéro, exécuter, faire, avoir lieu",
N4,おこる,怒る [五段],"se fâcher, se mettre en colère",
N3,おこる,起こる [五段],"arriver, avoir lieu, se produire",
N3,おさない,幼い,"puéril, immature",
N3,おさめる,収める・納める・治める [一段],"fournir, obtenir, stocker, récolter",
N5,おじいさん,お爺さん,grand-père (polie),
N4,おしいれ,押入れ,placard,
N5,おしえる,教える [一段],"enseigner, instruire",
N5,おじさん,伯父さん・叔父さん,oncle (polie),
N3,おしゃべり,お喋り,"papotage, bavardage",
N4,おじょうさん,お嬢さん,jeune femme (poli),
N5,おす,押す [五段],"pousser, presser",
N3,おせん,汚染,"pollution, contamination",
N5,おそい,遅い,lent,
N3,おそらく,恐らく,"peut-être, probablement",
N3,おそれる,畏れる・恐れる [一段],"craindre, avoir peur de",
N3,おそろしい,恐ろしい,"épouvantable, effrayant",
N4,おだいじに,お大事に,bon rétablissement (à une personne malade),
N4,おたく,お宅,"votre maison, votre foyer (hum)",
N3,おだやか,穏やか,"calme, tranquille, paisible",
N5,おちゃ,お茶,thé,
N4,おちる,落ちる [一段],"tomber, chuter",
N4,おっしゃる,仰る [五段],"dire, parler (poli)",
N4,おっと,夫,"mari, époux",
N5,おてあらい,お手洗い,toilettes,
N4,おと・ね,音,son (bruit),
N5,おとうさん,お父さん,père (polie),
N5,おとうと,弟,petit-frère,
N5,おとこ,男,homme,
N5,おとこのこ,男の子,garçon,
N3,おとこのひと,男の人,"homme, personne de sexe masculin",
N4,おとす,落とす [五段],"laisser tomber, faire tomber",
N5,おととい・いっさくじつ,一昨日,avant-hier,
N5,おととし・いっさくねん,一昨年,"l'année avant l'année dernière, il y a 2 ans",
N5,おとな,大人,"adulte, grande personne",
N4,おどり,踊り,danse,
N3,おとる,劣る [五段],"être inférieur à, être plus petit que",
N4,おどる,踊る [五段],danser,
N4,おどろく,驚く [五段],"être surpris, être étonné",
N5,おなか,お腹,"ventre, estomac",
N5,おなじ,同じ,"identique, égal",
N3,おに,鬼,"démon, monstre",
N5,おにいさん,お兄さん,grand-frère (polie),
N5,おねえさん,お姉さん,grande-soeur (polie),
N5,おねがいします,お願いします,s'il vous plaît,
N3,おのおの・それぞれ,各々,"respectivement, chacun respectivement, tour à tour",
N5,おば,伯母・叔母,tante,
N5,おばあさん,お婆さん,grand-mère (polie),
N5,おばさん,伯母さん・叔母さん,tante (polie),
N5,おはようございます,お早う御座います,bonjour (le matin),
N3,おび,帯,ceinture de kimono,
N3,オフィス,,bureau (du travail),
N5,おべんとう,お弁当,"bentô, panier-repas japonais",
N5,おぼえる,覚える [一段],se souvenir,
N3,おぼれる,溺れる [一段],"se noyer, se livrer à",
N3,おまえ,お前,"tu, ton, toi (vulgaire)",
N4,おまたせしました,お待たせしました,désolé pour l'attente,
N5,おまわりさん,お巡りさん,policier (désigné de manière amicale),
N4,おみまい,お見舞い,le faire de prendre des nouvelles de quelqu'un malade,
N4,おみやげ,お土産,"cadeau, souvenir",
N4,おめでとうございます,お目出度うご座います,félicitations,
N5,おもい,重い,"lourd, massif",
N4,おもいだす,思い出す [五段],"se rappeler, se souvenir",
N3,おもいで,思い出・想い出,souvenir,
N4,おもう,思う [五段],penser,
N5,おもしろい,面白い,intéressant,
N4,おもちゃ・がんぐ,玩具,jouet,
N4,おもて,表,"face, partie visible (contraire de 裏)",
N3,おもに,主に,"principalement, essentiellement",
N3,おもわず,思わず,"involontairement, fortuitement, instinctivement",
N4,おや,親,parents,
N5,おやすみなさい,お休みなさい,bonne nuit,
N4,おゆ,お湯,eau chaude,
N3,およぎ,泳ぎ,"natation, nage",
N5,およぐ,泳ぐ [五段],nager,
N3,およそ,凡そ,"environ, à peu près, approximativement",
N3,およぼす,及ぼす [五段],"exercer (une influence, un effet sur quelque chose, causer, occasionner (des dégâts)",
N5,おりる,降りる [一段],"descendre (d'une montagne, un bus...)",
N4,おりる,下りる [一段],"descendre (d'une montage, d'un bus...)",
N4,おる,居る [五段],"être (pour quelque chose d'animé), exister",
N4,おる,折る [五段],"plier, rompre, casser",
N4,おれい,お礼,"courtoisie, politesse",
N4,おれる,折れる [一段],"être plié, se rompre, se briser",
N4,オレンジ,,orange (fruit ou couleur),
N3,おろす,下ろす・降ろす [五段],"faire descendre (un passager d'un véhicule), descendre, abaisser, retirer de l'argent d'un compte",
N4,おわり,終わり,fin,
N5,おわる,終わる [五段],finir,
N3,おん,恩,"faveur, dette de gratitude, obligation morale",
N5,おんがく,音楽,"musique, mouvement (musique)",
N3,おんだん,温暖,chaleur,
N3,おんど,温度,température,
N5,おんな,女,femme,
N5,おんなのこ,女の子,fille,
N4,か,家,"suffixe pour indiquer une propriété, une relation ou une occupation d'une personne (ferme 農, fermier 農家)",
N3,か,課,compteur pour les chapîtres ou les leçons,
N3,か,可,"passable, acceptable",
N3,カー,,voiture,
N4,カーテン,,rideau,
N3,カード,,carte,
N5,かい,回,compteur pour le nombre de fois,
N5,かい,階,compteur pour les étages,
N4,かい,会,"rassemblement, club, association",
N3,がい,害,"blessure, coup, dommage",
N3,かいいん,会員,membre d'une association,
N3,かいが,絵画,peinture,
N3,かいがい,海外,"étranger, extérieur",
N4,かいがん,海岸,"rivage, côte (mer)",
N4,かいぎ,会議,"conférence, réunion, meeting",
N3,かいけい,会計,comptabilité,
N3,かいけつ,解決,solution,
N3,がいこう,外交,diplomatie,
N3,かいごう,会合,"réunion, rassemblement",
N5,がいこく,外国,pays étranger,
N5,がいこくじん,外国人,étranger,
N3,かいし,開始,"commencement, début",
N5,かいしゃ,会社,entreprise,
N3,かいしゃく,解釈,interprétation,
N3,がいしゅつする,外出する,sortir,
N4,かいじょう,会場,lieu de réunion,
N3,かいぜん,改善,amélioration,
N5,かいだん,階段,escaliers,
